sma_fast,sma_slow,rsi_lower,rsi_upper,momentum_threshold,total_return_pct,sharpe_ratio,max_drawdown_pct,win_rate,profit_factor,num_trades,avg_trade_pnl,final_capital,timeframe
20,40,35,65,5e-05,-3.4404999999997203,-3.7525257267502865,-4.466529473454898,0.362962962962963,0.7936022115812044,135,-3.097037037036626,19311.900000000056,5min
20,40,35,65,0.0001,-3.0804999999997014,-3.339788461725547,-4.58039052762758,0.36220472440944884,0.816639659712402,127,-2.851181102361732,19383.90000000006,5min
20,40,35,70,0.0,-3.645499999999647,-3.9531927711012833,-4.6374843914135795,0.36538461538461536,0.8053390581976331,156,-2.673717948717438,19270.90000000007,5min
20,40,35,70,5e-05,-3.3204999999996474,-3.6068560846451567,-4.494287551312924,0.36666666666666664,0.8252879078695122,150,-2.4273333333328466,19335.90000000007,5min
20,40,35,70,0.0001,-3.432499999999673,-3.7207992643544134,-4.92557978539268,0.36619718309859156,0.8065182906311883,142,-2.8345070422530148,19313.500000000065,5min
20,40,35,75,0.0,-4.406499999999687,-4.774756157451832,-5.134052786389828,0.3475609756097561,0.7574734811957837,164,-3.373780487804427,19118.700000000063,5min
20,40,35,75,5e-05,-4.0814999999996875,-4.431493786094485,-4.9895359101772705,0.34810126582278483,0.7749133936203965,158,-3.1664556962021067,19183.700000000063,5min
20,40,35,75,0.0001,-4.130499999999683,-4.475394726659268,-5.359427217103961,0.3466666666666667,0.7622361820400669,150,-3.5073333333328764,19173.900000000063,5min
20,50,25,65,0.0,-3.8715000000001236,-4.215527355820236,-4.670801290002596,0.3382352941176471,0.7698932612579582,136,-3.693382352941201,19225.699999999975,5min
20,50,25,65,5e-05,-3.5505000000001745,-3.8693787936814763,-4.3712485738381535,0.36220472440944884,0.785233319207042,127,-3.5913385826772055,19289.899999999965,5min
20,50,25,65,0.0001,-3.1235000000001856,-3.399731648452604,-3.9624981397888566,0.3416666666666667,0.8111623797368926,120,-3.2058333333333517,19375.299999999963,5min
20,50,25,70,0.0,-3.6435000000002034,-3.9243016462045577,-4.675522236694437,0.32867132867132864,0.8001625062068307,143,-3.095804195804264,19271.29999999996,5min
20,50,25,70,5e-05,-3.3505000000002108,-3.6108331624667036,-4.403212819467948,0.35074626865671643,0.8137477419055948,134,-3.000746268656811,19329.899999999958,5min
20,50,25,70,0.0001,-2.923500000000222,-3.146068770191743,-3.942960525662013,0.33070866141732286,0.8404265585794206,127,-2.603937007874091,19415.299999999956,5min
